0	dwarf_remains_multi
1	crate
2	cave_entrance
3	door
4	door
5	broken_multicannon
6	dwarf_multicannon
7	cannon_base
8	cannon_stand
9	cannon_barrels
10	ladder
11	ladder
12	rock_pile
13	mud_pile
14	railing
15	railing
16	railing
17	railing
18	railing
19	railing
20	railing
21	mysterious_statue
22	door
23	sacks
24	door
25	clock_spindle
26	clock_spindle
27	clock_spindle
28	clock_spindle
29	clock_spindle
30	clock_spindle
31	clock_spindle
32	clock_spindle
33	lever
34	lever
35	lever
36	lever
37	gate
38	gate
39	gate
40	food_trough
41	wall_pipe
42	fishing_spot
43	water
44	fishing_spot
45	fishing_spot
46	fishing_spot
47	gate
48	gate
49	gate
50	gate
51	loose_railing
52	gate
53	gate
54	stairs
55	stairs
56	stairs
57	stairs
58	vine
59	door
60	ladder
61	chaos_altar
62	giant_crystal
63	crate
64	crate
66	hole_multi
67	crate
68	beehive
69	gangplank
70	gangplank
71	large_door
72	large_door
73	large_door
74	large_door
75	chest
76	chest
77	door
78	door
79	prison_door
80	prison_door
81	door
82	door
86	lever_bracket
87	lever
89	gate
90	gate
91	lever
92	door
93	door
94	gate
95	gate
96	stairs
98	stairs
99	door
100	trapdoor
101	ladder
102	door
103	closed_chest
104	open_chest
105	trapdoor
106	trapdoor
114	cooking_range
115	party_balloon
116	party_balloon
117	party_balloon
118	party_balloon
119	party_balloon
120	party_balloon
121	party_balloon
122	party_balloon
123	party_balloon
124	party_balloon
125	party_balloon
126	party_balloon
127	party_balloon
128	party_balloon
129	party_balloon
130	party_balloon
131	door
132	ladder
133	ladder
134	large_door
135	large_door
136	door
137	door_multi
138	door_multi
139	door_multi
140	door_multi
141	door_multi
142	door_multi
143	door_multi
144	door_multi
145	door_multi
146	lever_a_multi
147	lever_b_multi
148	lever_c_multi
149	lever_d_multi
150	lever_e_multi
151	lever_f_multi
152	compost_heap
153	fountain
154	rocks
155	bookcase
156	bookcase
157	bookcase
158	wall
159	wall
160	lever
162	strange_machine
163	strange_machine
164	strange_machine
165	incinerator
166	gate
167	gate
170	closed_chest
171	open_chest
172	closed_chest
173	open_chest
187	gnome_glider
188	crashed_glider
189	blurberry_bar
190	gate
194	hollowed_rock
195	ladder
200	lamp
201	lamp
202	candles
203	candles
204	candles
208	candles
209	chandelier
210	ice_light
211	candles
212	sail
218	sail
221	figurehead
222	figurehead
225	sail
226	sail
227	pile_of_rope
245	ships_ladder
246	ships_ladder
252	ships_wheel
254	figurehead
255	winch
260	figurehead
265	sail
266	sail
267	sail
268	sail
271	anchor
272	ships_ladder
273	ships_ladder
274	hoisted_sail
275	hoisted_sail
276	hoisted_sail
277	hoisted_sail
278	hoisted_sail
279	hoisted_sail
287	ladder
296	plough
297	scarecrow
298	hay_bales
299	hay_bales
300	haystack
301	food_trough
302	eggs
303	compost
304	hay_bale
305	beehive
306	broken_cart
307	cart
308	cart
309	log_pile
310	mud_patch
311	mudpile
312	potato
313	wheat
327	broken_cart_wheel
346	cabinet
347	cabinet
348	drawers
349	drawers
350	drawers
351	drawers
352	drawers
353	drawers
354	crate
355	crate
356	crate
357	crate
358	crate
359	boxes
360	boxes
361	boxes
362	barrel
363	barrel
364	barrel
365	sacks
366	crate
367	cupboard
368	cupboard
369	large_cupboard
370	open_cupboard
371	cupboard
372	large_open_cupboard
373	dresser
374	hat_stand
375	closed_chest
376	closed_chest
377	closed_chest
378	open_chest
379	open_chest
380	bookcase
381	bookcase
383	basket
384	basket
385	basket
386	large_urn
387	bookshelves
388	wardrobe
389	wardrobe
390	wardrobe
392	full_fishing_net
393	bookcase
394	bookcase
395	pot
396	pots
397	cabinet
