1	f1
2	f2
3	f3
4	f4
5	f5
6	f6
7	f7
8	f8
9	f9
10	f10
11	f11
12	f12
13	escape
16	1
17	2
18	3
19	4
20	5
21	6
22	7
23	8
24	9
25	0
26	minus
27	equals
28	console
32	q
33	w
34	e
35	r
36	t
37	y
38	u
39	i
40	o
41	p
42	left_bracket
43	right_bracket
48	a
49	s
50	d
51	f
52	g
53	h
54	j
55	k
56	l
57	semicolon
58	apostrophe
59	win_left
64	z
65	x
66	c
67	v
68	b
69	n
70	m
71	comma
72	period
73	slash
74	backslash
80	tab
81	shift_left
82	control_left
83	space
84	return
85	backspace
86	alt_left
87	numpad_add
88	numpad_subtract
89	numpad_multiply
90	numpad_divide
91	clear
96	left
97	right
98	up
99	down
100	insert
101	del
102	home
103	end
104	page_up
105	page_down
