0	dwarf_remains_0
1	toolkit_1
2	cannonball_2
3	nulodions_notes_3
4	ammo_mould_4
5	instruction_manual_5
6	cannon_base_6
8	cannon_stand_8
10	cannon_barrels_10
12	cannon_furnace_12
14	railing_14
15	holy_table_napkin_15
16	magic_whistle_16
17	grail_bell_17
18	magic_gold_feather_18
19	holy_grail_19
20	white_cog_20
21	black_cog_21
22	blue_cog_22
23	red_cog_23
24	rat_poison_24
25	red_vine_worm_25
26	fishing_trophy_26
27	fishing_pass_27
28	insect_repellent_28
30	bucket_of_wax_30
32	lit_black_candle_32
33	lit_candle_33
35	excalibur_35
36	candle_36
38	black_candle_38
39	bronze_arrowtips_39
40	iron_arrowtips_40
41	steel_arrowtips_41
42	mithril_arrowtips_42
43	adamant_arrowtips_43
44	rune_arrowtips_44
45	opal_bolt_tips_45
46	pearl_bolt_tips_46
47	barb_bolttips_47
48	longbow_u_48
50	shortbow_u_50
52	arrow_shaft_52
53	headless_arrow_53
54	oak_shortbow_u_54
56	oak_longbow_u_56
58	willow_longbow_u_58
60	willow_shortbow_u_60
62	maple_longbow_u_62
64	maple_shortbow_u_64
66	yew_longbow_u_66
68	yew_shortbow_u_68
70	magic_longbow_u_70
72	magic_shortbow_u_72
74	khazard_helmet_74
75	khazard_armour_75
76	khazard_cell_keys_76
77	khali_brew_77
78	ice_arrows_78
83	lever_83
84	staff_of_armadyl_84
85	shiny_key_85
86	pendant_of_lucien_86
87	armadyl_pendant_87
88	boots_of_lightness_88
89	boots_of_lightness_89
90	childs_blanket_90
91	guam_potion_unf_91
93	marrentill_potion_unf_93
95	tarromin_potion_unf_95
97	harralander_potion_unf_97
99	ranarr_potion_unf_99
101	irit_potion_unf_101
103	avantoe_potion_unf_103
105	kwuarm_potion_unf_105
107	cadantine_potion_unf_107
109	dwarf_weed_potion_unf_109
111	torstol_potion_unf_111
113	strength_potion_4_113
115	strength_potion_3_115
117	strength_potion_2_117
119	strength_potion_1_119
121	attack_potion_3_121
123	attack_potion_2_123
125	attack_potion_1_125
127	restore_potion_3_127
129	restore_potion_2_129
131	restore_potion_1_131
133	defence_potion_3_133
135	defence_potion_2_135
137	defence_potion_1_137
139	prayer_potion_3_139
141	prayer_potion_2_141
143	prayer_potion_1_143
145	super_attack_3_145
147	super_attack_2_147
149	super_attack_1_149
151	fishing_potion_3_151
153	fishing_potion_2_153
155	fishing_potion_1_155
157	super_strength_3_157
159	super_strength_2_159
161	super_strength_1_161
163	super_defence_3_163
165	super_defence_2_165
167	super_defence_1_167
169	ranging_potion_3_169
171	ranging_potion_2_171
173	ranging_potion_1_173
175	antipoison_3_175
177	antipoison_2_177
179	antipoison_1_179
181	superantipoison_3_181
183	superantipoison_2_183
185	superantipoison_1_185
187	weapon_poison_187
189	zamorak_brew_3_189
191	zamorak_brew_2_191
193	zamorak_brew_1_193
195	potion_195
197	poison_chalice_197
199	grimy_guam_leaf_199
201	grimy_marrentill_201
203	grimy_tarromin_203
205	grimy_harralander_205
207	grimy_ranarr_weed_207
209	grimy_irit_leaf_209
211	grimy_avantoe_211
213	grimy_kwuarm_213
215	grimy_cadantine_215
217	grimy_dwarf_weed_217
219	grimy_torstol_219
221	eye_of_newt_221
223	red_spiders_eggs_223
225	limpwurt_root_225
227	vial_of_water_227
229	vial_229
231	snape_grass_231
233	pestle_and_mortar_233
235	unicorn_horn_dust_235
237	unicorn_horn_237
239	white_berries_239
241	dragon_scale_dust_241
243	blue_dragon_scale_243
245	wine_of_zamorak_245
247	jangerberries_247
249	guam_leaf_249
251	marrentill_251
253	tarromin_253
255	harralander_255
257	ranarr_weed_257
259	irit_leaf_259
261	avantoe_261
263	kwuarm_263
265	cadantine_265
267	dwarf_weed_267
269	torstol_269
271	pressure_gauge_271
272	fish_food_272
273	poison_273
274	poisoned_fish_food_274
275	key_275
276	rubber_tube_276
277	oil_can_277
278	cattleprod_278
279	sheep_feed_279
280	sheep_bones_1_280
281	sheep_bones_2_281
282	sheep_bones_3_282
283	sheep_bones_4_283
284	plague_jacket_284
285	plague_trousers_285
286	orange_goblin_mail_286
287	blue_goblin_mail_287
288	goblin_mail_288
290	research_package_290
291	notes_291
292	book_on_baxtorian_292
293	a_key_293
294	glarials_pebble_294
295	glarials_amulet_295
296	glarials_urn_296
297	glarials_urn_297
298	a_key_298
299	mithril_seeds_299
300	rats_tail_300
301	lobster_pot_301
303	small_fishing_net_303
305	big_fishing_net_305
307	fishing_rod_307
309	fly_fishing_rod_309
311	harpoon_311
313	fishing_bait_313
314	feather_314
315	shrimps_315
317	raw_shrimps_317
319	anchovies_319
321	raw_anchovies_321
323	burnt_fish_323
325	sardine_325
327	raw_sardine_327
329	salmon_329
331	raw_salmon_331
333	trout_333
335	raw_trout_335
337	giant_carp_337
338	raw_giant_carp_338
339	cod_339
341	raw_cod_341
343	burnt_fish_343
345	raw_herring_345
347	herring_347
349	raw_pike_349
351	pike_351
353	raw_mackerel_353
355	mackerel_355
357	burnt_fish_357
359	raw_tuna_359
361	tuna_361
363	raw_bass_363
365	bass_365
367	burnt_fish_367
369	burnt_fish_369
371	raw_swordfish_371
373	swordfish_373
375	burnt_swordfish_375
377	raw_lobster_377
379	lobster_379
381	burnt_lobster_381
383	raw_shark_383
385	shark_385
387	burnt_shark_387
389	raw_manta_ray_389
391	manta_ray_391
393	burnt_manta_ray_393
395	raw_sea_turtle_395
397	sea_turtle_397
399	burnt_sea_turtle_399
401	seaweed_401
403	edible_seaweed_403
405	casket_405
407	oyster_407
409	empty_oyster_409
411	oyster_pearl_411
413	oyster_pearls_413
415	ethenea_415
416	liquid_honey_416
417	sulphuric_broline_417
418	plague_sample_418
419	touch_paper_419
420	distillator_420
421	lathas_amulet_421
422	bird_feed_422
423	key_423
424	pigeon_cage_424
425	pigeon_cage_425
426	priest_gown_426
428	priest_gown_428
430	doctors_gown_430
431	karamjan_rum_431
432	chest_key_432
433	pirate_message_433
434	clay_434
436	copper_ore_436
438	tin_ore_438
440	iron_ore_440
442	silver_ore_442
444	gold_ore_444
446	perfect_gold_ore_446
447	mithril_ore_447
449	adamantite_ore_449
451	runite_ore_451
453	coal_453
455	barcrawl_card_455
456	scorpion_cage_456
457	scorpion_cage_457
458	scorpion_cage_458
459	scorpion_cage_459
460	scorpion_cage_460
461	scorpion_cage_461
462	scorpion_cage_462
463	scorpion_cage_463
464	strange_fruit_464
466	pickaxe_handle_466
468	broken_pickaxe_468
470	broken_pickaxe_470
472	broken_pickaxe_472
474	broken_pickaxe_474
476	broken_pickaxe_476
478	broken_pickaxe_478
480	bronze_pick_head_480
482	iron_pick_head_482
484	steel_pick_head_484
486	mithril_pick_head_486
488	adamant_pick_head_488
490	rune_pick_head_490
492	axe_handle_492
494	broken_axe_494
496	broken_axe_496
498	broken_axe_498
500	broken_axe_500
502	broken_axe_502
504	broken_axe_504
506	broken_axe_506
508	bronze_axe_head_508
510	iron_axe_head_510
512	steel_axe_head_512
514	black_axe_head_514
516	mithril_axe_head_516
518	adamant_axe_head_518
520	rune_axe_head_520
522	enchanted_beef_522
523	enchanted_rat_523
524	enchanted_bear_524
525	enchanted_chicken_525
526	bones_526
528	burnt_bones_528
530	bat_bones_530
532	big_bones_532
534	babydragon_bones_534
536	dragon_bones_536
538	druids_robe_538
540	druids_robe_top_540
542	monks_robe_542
544	monks_robe_top_544
546	shade_robe_top_546
548	shade_robe_548
550	newcomer_map_550
552	ghostspeak_amulet_552
553	ghosts_skull_553
554	fire_rune_554
555	water_rune_555
556	air_rune_556
557	earth_rune_557
558	mind_rune_558
559	body_rune_559
560	death_rune_560
561	nature_rune_561
562	chaos_rune_562
563	law_rune_563
564	cosmic_rune_564
565	blood_rune_565
566	soul_rune_566
567	unpowered_orb_567
569	fire_orb_569
571	water_orb_571
573	air_orb_573
575	earth_orb_575
577	blue_wizard_robe_577
579	blue_wizard_hat_579
581	black_robe_581
583	bailing_bucket_583
585	bailing_bucket_585
587	orb_of_protection_587
588	orbs_of_protection_588
589	gnome_amulet_589
590	tinderbox_590
592	ashes_592
594	lit_torch_594
595	torch_595
596	unlit_torch_596
598	bronze_fire_arrows_598
600	astronomy_book_600
601	goblin_kitchen_key_601
602	lens_mould_602
603	observatory_lens_603
604	bone_shard_604
605	bone_key_605
606	stone_plaque_606
607	tattered_scroll_607
608	crumpled_scroll_608
609	rashiliyia_corpse_609
610	zadimus_corpse_610
611	locating_crystal_611
612	locating_crystal_612
613	locating_crystal_613
614	locating_crystal_614
615	locating_crystal_615
616	beads_of_the_dead_616
617	coins_617
618	bone_beads_618
619	paramaya_ticket_619
620	paramaya_ticket_620
621	ship_ticket_621
623	sword_pommel_623
624	bervirius_notes_624
625	wampum_belt_625
626	pink_boots_626
628	green_boots_628
630	blue_boots_630
632	cream_boots_632
634	turquoise_boots_634
636	pink_robe_top_636
638	green_robe_top_638
640	blue_robe_top_640
642	cream_robe_top_642
644	turquoise_robe_top_644
646	pink_robe_bottoms_646
648	green_robe_bottoms_648
650	blue_robe_bottoms_650
652	cream_robe_bottoms_652
654	turquoise_robe_bottoms_654
656	pink_hat_656
658	green_hat_658
660	blue_hat_660
662	cream_hat_662
664	turquoise_hat_664
666	portrait_666
667	blurite_sword_667
668	blurite_ore_668
669	specimen_jar_669
670	specimen_brush_670
671	animal_skull_671
672	special_cup_672
673	teddy_673
674	cracked_sample_674
675	rock_pick_675
676	trowel_676
677	panning_tray_677
678	panning_tray_678
679	panning_tray_679
680	nuggets_680
681	ancient_talisman_681
682	unstamped_letter_682
683	sealed_letter_683
684	belt_buckle_684
685	old_boot_685
686	rusty_sword_686
687	broken_arrow_687
688	buttons_688
689	broken_staff_689
690	broken_glass_690
691	level_1_certificate_691
692	level_2_certificate_692
693	level_3_certificate_693
694	ceramic_remains_694
695	old_tooth_695
696	invitation_letter_696
697	damaged_armour_697
698	broken_armour_698
699	stone_tablet_699
700	chemical_powder_700
701	ammonium_nitrate_701
702	unidentified_liquid_702
703	nitroglycerin_703
704	ground_charcoal_704
705	mixed_chemicals_705
706	mixed_chemicals_706
707	chemical_compound_707
708	arcenia_root_708
709	chest_key_709
710	vase_710
711	book_on_chemicals_711
712	cup_of_tea_712
713	clue_scroll_713
714	radimus_notes_714
715	radimus_notes_715
716	bull_roarer_716
717	scrawled_note_717
718	a_scribbled_note_718
719	scrumpled_note_719
720	sketch_720
721	gold_bowl_721
722	blessed_gold_bowl_722
723	golden_bowl_723
724	golden_bowl_724
725	golden_bowl_725
726	golden_bowl_726
727	hollow_reed_727
728	hollow_reed_728
729	shamans_tome_729
730	binding_book_730
731	enchanted_vial_731
732	holy_water_732
733	smashed_glass_733
735	yommi_tree_seeds_735
736	yommi_tree_seeds_736
737	snakeweed_mixture_737
738	ardrigal_mixture_738
739	bravery_potion_739
740	blue_hat_740
741	chunk_of_crystal_741
742	hunk_of_crystal_742
743	lump_of_crystal_743
744	heart_crystal_744
745	heart_crystal_745
746	dark_dagger_746
747	glowing_dagger_747
748	holy_force_748
